Id,Label,timeset,type,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
286287,286287,,Technology,3,1,1,1,0.5
286850,286850,,Technology,3,1,1,1,0.5
312644,312644,,Technology,2,2,0.75,0.833333,0
513192,513192,,Technology,2,2,0.75,0.833333,0
286297,286297,,Technology,1,1,1,1,0
483624,483624,,Technology,1,1,1,1,0
286302,286302,,Technology,2,5,0.363636,0.49375,0
290143,290143,,Technology,3,4,0.5,0.635417,12
518727,518727,,Technology,2,5,0.363636,0.49375,0
330143,330143,,Technology,1,2,0.666667,0.75,0
286306,286306,,Technology,1,2,0.666667,0.75,0
332752,332752,,Technology,2,1,1,1,1
286310,286310,,Technology,1,2,0.6,0.666667,0
484602,484602,,Technology,3,1,1,1,3
286318,286318,,Technology,2,2,0.666667,0.75,4
378806,378806,,Technology,2,3,0.571429,0.708333,3
545558,545558,,Technology,2,3,0.571429,0.708333,3
286322,286322,,Technology,4,1,1,1,1.5
292712,292712,,Technology,4,1,1,1,1.5
301086,301086,,Technology,2,2,0.666667,0.75,0
353273,353273,,Technology,2,2,0.666667,0.75,0
377255,377255,,Technology,2,2,0.666667,0.75,0
286336,286336,,Technology,3,3,0.6,0.722222,2.166667
441901,441901,,Technology,2,3,0.545455,0.638889,0.583333
527598,527598,,Technology,2,3,0.545455,0.638889,0.583333
531957,531957,,Technology,3,2,0.666667,0.75,3.666667
286341,286341,,Technology,1,1,1,1,0
503692,503692,,Technology,1,1,1,1,0
286348,286348,,Technology,1,2,0.666667,0.75,0
401716,401716,,Technology,2,1,1,1,1
286364,286364,,Technology,1,2,0.666667,0.75,0
527924,527924,,Technology,2,1,1,1,1
286370,286370,,Technology,1,10,0.180723,0.255899,0
369296,369296,,Technology,2,9,0.217391,0.329709,14
286373,286373,,Technology,2,2,0.75,0.833333,0.5
297126,297126,,Technology,2,2,0.75,0.833333,0.5
434725,434725,,Technology,2,2,0.75,0.833333,0.5
286374,286374,,Technology,1,2,0.666667,0.75,0
531506,531506,,Technology,2,1,1,1,1
286386,286386,,Technology,1,1,1,1,0
294546,294546,,Technology,1,1,1,1,0
286390,286390,,Technology,2,2,0.75,0.833333,0.5
411034,411034,,Technology,2,2,0.75,0.833333,0.5
461889,461889,,Technology,2,2,0.75,0.833333,0.5
286404,286404,,Technology,2,2,0.75,0.833333,0.5
510834,510834,,Technology,2,2,0.75,0.833333,0.5
538809,538809,,Technology,2,2,0.75,0.833333,0.5
286411,286411,,Technology,1,2,0.666667,0.75,0
352953,352953,,Technology,2,1,1,1,1
286413,286413,,Technology,2,6,0.296296,0.45625,0
290526,290526,,Technology,3,5,0.380952,0.566667,12
366288,366288,,Technology,2,6,0.296296,0.45625,0
286424,286424,,Technology,1,2,0.666667,0.75,0
414490,414490,,Technology,2,1,1,1,1
286430,286430,,Technology,1,2,0.666667,0.75,0
450084,450084,,Technology,2,1,1,1,1
286432,286432,,Technology,1,2,0.666667,0.75,0
372844,372844,,Technology,2,1,1,1,1
286434,286434,,Technology,1,2,0.666667,0.75,0
286437,286437,,Technology,3,1,1,1,0.5
287711,287711,,Technology,3,1,1,1,0.5
324111,324111,,Technology,2,2,0.75,0.833333,0
457917,457917,,Technology,2,2,0.75,0.833333,0
286444,286444,,Technology,1,4,0.384615,0.483333,0
520532,520532,,Technology,2,3,0.555556,0.666667,4
286447,286447,,Technology,4,2,0.833333,0.9,3.5
287718,287718,,Technology,2,2,0.625,0.7,0
308892,308892,,Technology,2,2,0.625,0.7,0.333333
409156,409156,,Technology,3,2,0.714286,0.8,1.333333
493942,493942,,Technology,2,2,0.625,0.7,0.333333
286457,286457,,Technology,2,6,0.28169,0.363333,39
350149,350149,,Technology,3,5,0.3125,0.410833,96.5
361968,361968,,Technology,3,7,0.25641,0.379286,75.5
286460,286460,,Technology,7,2,0.818182,0.888889,7.166667
290091,290091,,Technology,6,2,0.75,0.833333,3.833333
290235,290235,,Technology,8,2,0.9,0.944444,14.666667
310553,310553,,Technology,3,2,0.6,0.666667,0
388056,388056,,Technology,3,2,0.6,0.666667,0.833333
418592,418592,,Technology,2,3,0.5,0.574074,0
444357,444357,,Technology,3,2,0.6,0.666667,0
531778,531778,,Technology,3,2,0.6,0.666667,0
286463,286463,,Technology,2,2,0.75,0.833333,0.5
312243,312243,,Technology,2,2,0.75,0.833333,0.5
475093,475093,,Technology,2,2,0.75,0.833333,0.5
286482,286482,,Technology,2,2,0.75,0.833333,0.5
514154,514154,,Technology,2,2,0.75,0.833333,0.5
517383,517383,,Technology,2,2,0.75,0.833333,0.5
286486,286486,,Technology,2,2,0.75,0.833333,2
399944,399944,,Technology,1,3,0.5,0.611111,0
415888,415888,,Technology,2,2,0.75,0.833333,2
425178,425178,,Technology,1,1,1,1,0
313793,313793,,Technology,1,1,1,1,0
286499,286499,,Technology,1,2,0.666667,0.75,0
325036,325036,,Technology,2,1,1,1,1
286516,286516,,Technology,1,2,0.666667,0.75,0
306581,306581,,Technology,2,1,1,1,1
286520,286520,,Technology,2,1,1,1,0
289320,289320,,Technology,2,1,1,1,0
398732,398732,,Technology,2,1,1,1,0
286525,286525,,Technology,2,2,0.75,0.833333,0.5
376089,376089,,Technology,2,2,0.75,0.833333,0.5
419726,419726,,Technology,2,2,0.75,0.833333,0.5
286541,286541,,Technology,2,2,0.666667,0.75,4
470476,470476,,Technology,2,3,0.571429,0.708333,3
494786,494786,,Technology,2,3,0.571429,0.708333,3
286560,286560,,Technology,1,2,0.666667,0.75,0
536788,536788,,Technology,2,1,1,1,1
286567,286567,,Technology,1,1,1,1,0
535885,535885,,Technology,1,1,1,1,0
286571,286571,,Technology,1,2,0.666667,0.75,0
388255,388255,,Technology,2,1,1,1,1
286573,286573,,Technology,1,2,0.666667,0.75,0
286574,286574,,Technology,1,1,1,1,0
431547,431547,,Technology,1,1,1,1,0
286576,286576,,Technology,1,1,1,1,0
323991,323991,,Technology,1,1,1,1,0
286579,286579,,Technology,1,2,0.666667,0.75,0
524600,524600,,Technology,2,1,1,1,1
286580,286580,,Technology,3,1,1,1,0.5
290310,290310,,Technology,3,1,1,1,0.5
353261,353261,,Technology,2,2,0.75,0.833333,0
462909,462909,,Technology,2,2,0.75,0.833333,0
286591,286591,,Technology,2,4,0.461538,0.597222,5
376561,376561,,Technology,3,3,0.6,0.722222,8.5
377907,377907,,Technology,1,5,0.333333,0.436111,0
286604,286604,,Technology,2,1,1,1,0
288929,288929,,Technology,2,1,1,1,0
438754,438754,,Technology,2,1,1,1,0
298115,298115,,Technology,1,1,1,1,0
338122,338122,,Technology,3,2,0.666667,0.75,3.666667
286610,286610,,Technology,3,1,1,1,0.5
294787,294787,,Technology,3,1,1,1,0.5
407678,407678,,Technology,2,2,0.75,0.833333,0
417607,417607,,Technology,2,2,0.75,0.833333,0
286614,286614,,Technology,1,7,0.272727,0.35496,0
305748,305748,,Technology,3,6,0.363636,0.509722,21
286617,286617,,Technology,2,3,0.5,0.583333,12
371775,371775,,Technology,2,4,0.380952,0.5,7
440342,440342,,Technology,4,3,0.615385,0.729167,22
286624,286624,,Technology,2,1,1,1,0
294926,294926,,Technology,2,1,1,1,0
331605,331605,,Technology,2,1,1,1,0
286629,286629,,Technology,2,2,0.75,0.833333,0.5
320373,320373,,Technology,2,2,0.75,0.833333,0.5
348550,348550,,Technology,2,2,0.75,0.833333,0.5
548091,548091,,Technology,3,6,0.253731,0.37451,31
286636,286636,,Technology,4,1,1,1,1.5
294783,294783,,Technology,4,1,1,1,1.5
341120,341120,,Technology,2,2,0.666667,0.75,0
448617,448617,,Technology,2,2,0.666667,0.75,0
532925,532925,,Technology,2,2,0.666667,0.75,0
309641,309641,,Technology,1,1,1,1,0
286643,286643,,Technology,1,1,1,1,0
464581,464581,,Technology,1,1,1,1,0
286662,286662,,Technology,1,2,0.666667,0.75,0
408169,408169,,Technology,2,1,1,1,1
286680,286680,,Technology,1,7,0.253731,0.321709,0
349290,349290,,Technology,3,6,0.333333,0.457843,31
286683,286683,,Technology,2,2,0.75,0.833333,0.5
396881,396881,,Technology,2,2,0.75,0.833333,0.5
497097,497097,,Technology,2,2,0.75,0.833333,0.5
286701,286701,,Technology,1,10,0.16,0.230119,0
444077,444077,,Technology,2,9,0.188679,0.297599,19
286704,286704,,Technology,1,3,0.454545,0.533333,0
485026,485026,,Technology,3,2,0.714286,0.8,4.333333
286706,286706,,Technology,2,2,0.666667,0.75,1
348366,348366,,Technology,2,3,0.571429,0.708333,0.5
447726,447726,,Technology,3,2,0.8,0.875,3.5
286707,286707,,Technology,3,1,1,1,0.5
293921,293921,,Technology,2,2,0.75,0.833333,0
293946,293946,,Technology,3,1,1,1,0.5
440458,440458,,Technology,2,2,0.75,0.833333,0
286709,286709,,Technology,1,2,0.666667,0.75,0
346370,346370,,Technology,2,1,1,1,1
286710,286710,,Technology,1,7,0.243243,0.338095,0
294077,294077,,Technology,2,6,0.310345,0.448148,8
377645,377645,,Technology,1,1,1,1,0
286719,286719,,Technology,1,1,1,1,0
290119,290119,,Technology,1,1,1,1,0
286729,286729,,Technology,1,1,1,1,0
286752,286752,,Technology,2,5,0.34375,0.45,0
290333,290333,,Technology,3,4,0.392857,0.522727,28
443251,443251,,Technology,3,5,0.407407,0.540909,30
286756,286756,,Technology,1,2,0.666667,0.75,0
440220,440220,,Technology,2,1,1,1,1
286767,286767,,Technology,4,2,0.7,0.785714,1.5
290842,290842,,Technology,7,1,1,1,14
308878,308878,,Technology,2,2,0.583333,0.642857,0
328121,328121,,Technology,2,2,0.583333,0.642857,0
542479,542479,,Technology,2,2,0.583333,0.642857,0
286774,286774,,Technology,1,2,0.666667,0.75,0
397980,397980,,Technology,2,1,1,1,1
286777,286777,,Technology,4,1,1,1,1.5
294096,294096,,Technology,4,1,1,1,1.5
306791,306791,,Technology,2,2,0.666667,0.75,0
338955,338955,,Technology,2,2,0.666667,0.75,0
509893,509893,,Technology,2,2,0.666667,0.75,0
286780,286780,,Technology,1,1,1,1,0
293347,293347,,Technology,1,1,1,1,0
286782,286782,,Technology,1,2,0.666667,0.75,0
520745,520745,,Technology,2,1,1,1,1
286786,286786,,Technology,1,1,1,1,0
455089,455089,,Technology,1,1,1,1,0
496143,496143,,Technology,1,2,0.666667,0.75,0
286797,286797,,Technology,1,2,0.666667,0.75,0
462868,462868,,Technology,2,1,1,1,1
286798,286798,,Technology,1,2,0.666667,0.75,0
299085,299085,,Technology,2,1,1,1,1
286800,286800,,Technology,2,2,0.75,0.833333,0.5
465484,465484,,Technology,2,2,0.75,0.833333,0.5
484887,484887,,Technology,2,2,0.75,0.833333,0.5
286803,286803,,Technology,1,1,1,1,0
367137,367137,,Technology,1,1,1,1,0
286808,286808,,Technology,4,2,0.75,0.833333,4.5
291739,291739,,Technology,4,2,0.75,0.833333,4.5
351593,351593,,Technology,2,2,0.6,0.666667,2
392320,392320,,Technology,2,3,0.545455,0.638889,0
419119,419119,,Technology,2,3,0.545455,0.638889,0
516817,516817,,Technology,2,3,0.545455,0.638889,1.166667
286823,286823,,Technology,1,5,0.315789,0.422222,0
547636,547636,,Technology,2,4,0.428571,0.569444,5
286828,286828,,Technology,2,3,0.5,0.611111,9
321808,321808,,Technology,2,4,0.461538,0.597222,8
439291,439291,,Technology,2,4,0.461538,0.597222,8
286829,286829,,Technology,2,2,0.75,0.833333,0.5
314691,314691,,Technology,2,2,0.75,0.833333,0.5
417402,417402,,Technology,2,2,0.75,0.833333,0.5
286836,286836,,Technology,4,4,0.533333,0.697917,17.5
443506,443506,,Technology,2,5,0.4,0.535417,1.666667
471934,471934,,Technology,2,5,0.4,0.535417,1.666667
496876,496876,,Technology,2,3,0.5,0.583333,15
508590,508590,,Technology,2,5,0.4,0.535417,1.666667
286843,286843,,Technology,2,7,0.253731,0.346218,0.5
456328,456328,,Technology,2,6,0.320755,0.418627,7.5
485030,485030,,Technology,2,6,0.320755,0.418627,7.5
286846,286846,,Technology,1,2,0.666667,0.75,0
511049,511049,,Technology,2,1,1,1,1
286847,286847,,Technology,1,2,0.666667,0.75,0
540680,540680,,Technology,2,1,1,1,1
402440,402440,,Technology,1,3,0.5,0.611111,0
286856,286856,,Technology,1,3,0.5,0.611111,0
290606,290606,,Technology,2,2,0.75,0.833333,2
286863,286863,,Technology,1,2,0.666667,0.75,0
372527,372527,,Technology,2,1,1,1,1
286871,286871,,Technology,4,2,0.833333,0.9,6.5
290993,290993,,Technology,2,3,0.555556,0.666667,0
424961,424961,,Technology,2,2,0.625,0.7,1.5
445411,445411,,Technology,2,3,0.555556,0.666667,0
529548,529548,,Technology,2,2,0.625,0.7,1.5
286883,286883,,Technology,3,2,0.8,0.875,1.5
352496,352496,,Technology,2,2,0.666667,0.75,0.333333
496400,496400,,Technology,2,2,0.666667,0.75,0.333333
532960,532960,,Technology,2,2,0.666667,0.75,0.333333
286892,286892,,Technology,1,2,0.666667,0.75,0
507576,507576,,Technology,2,1,1,1,1
314834,314834,,Technology,1,1,1,1,0
286905,286905,,Technology,1,1,1,1,0
286922,286922,,Technology,3,1,1,1,0.5
290886,290886,,Technology,3,1,1,1,0.5
519822,519822,,Technology,2,2,0.75,0.833333,0
522723,522723,,Technology,2,2,0.75,0.833333,0
286945,286945,,Technology,1,2,0.666667,0.75,0
463539,463539,,Technology,2,1,1,1,1
286948,286948,,Technology,1,4,0.4375,0.511905,0
482263,482263,,Technology,5,3,0.7,0.833333,18
286960,286960,,Technology,1,4,0.416667,0.516667,0
514792,514792,,Technology,3,3,0.625,0.766667,7
286968,286968,,Technology,2,1,1,1,0
286973,286973,,Technology,2,1,1,1,0
348630,348630,,Technology,2,1,1,1,0
379327,379327,,Technology,1,1,1,1,0
286981,286981,,Technology,3,3,0.6,0.722222,2.166667
389006,389006,,Technology,2,3,0.545455,0.638889,0.583333
495233,495233,,Technology,2,3,0.545455,0.638889,0.583333
519903,519903,,Technology,3,2,0.666667,0.75,3.666667
286996,286996,,Technology,3,2,0.8,0.875,0.5
289702,289702,,Technology,4,1,1,1,2
314569,314569,,Technology,2,2,0.666667,0.75,0
352376,352376,,Technology,3,2,0.8,0.875,0.5
287003,287003,,Technology,1,2,0.666667,0.75,0
354711,354711,,Technology,2,1,1,1,1
287028,287028,,Technology,3,2,0.8,0.875,0.5
292241,292241,,Technology,4,1,1,1,2
421707,421707,,Technology,2,2,0.666667,0.75,0
455405,455405,,Technology,3,2,0.8,0.875,0.5
287041,287041,,Technology,2,2,0.75,0.833333,2
452793,452793,,Technology,2,2,0.75,0.833333,2
475111,475111,,Technology,1,3,0.5,0.611111,0
287043,287043,,Technology,1,2,0.666667,0.75,0
350544,350544,,Technology,2,1,1,1,1
287056,287056,,Technology,1,1,1,1,0
533949,533949,,Technology,1,1,1,1,0
287058,287058,,Technology,1,2,0.666667,0.75,0
448642,448642,,Technology,2,1,1,1,1
428150,428150,,Technology,1,1,1,1,0
287067,287067,,Technology,1,2,0.666667,0.75,0
459004,459004,,Technology,2,1,1,1,1
287072,287072,,Technology,2,2,0.75,0.833333,0.5
338466,338466,,Technology,2,2,0.75,0.833333,0.5
491483,491483,,Technology,2,2,0.75,0.833333,0.5
438424,438424,,Technology,1,1,1,1,0
287087,287087,,Technology,1,3,0.5,0.611111,0
502558,502558,,Technology,2,2,0.75,0.833333,2
287091,287091,,Technology,1,2,0.666667,0.75,0
450269,450269,,Technology,2,1,1,1,1
473348,473348,,Technology,1,1,1,1,0
287110,287110,,Technology,2,2,0.75,0.833333,0.5
352886,352886,,Technology,2,2,0.75,0.833333,0.5
453937,453937,,Technology,2,2,0.75,0.833333,0.5
292486,292486,,Technology,1,2,0.666667,0.75,0
287116,287116,,Technology,4,1,1,1,1.5
287121,287121,,Technology,4,1,1,1,1.5
387946,387946,,Technology,2,2,0.666667,0.75,0
387977,387977,,Technology,2,2,0.666667,0.75,0
495070,495070,,Technology,2,2,0.666667,0.75,0
287118,287118,,Technology,2,2,0.75,0.833333,0.5
515160,515160,,Technology,2,2,0.75,0.833333,0.5
523308,523308,,Technology,2,2,0.75,0.833333,0.5
287129,287129,,Technology,4,1,1,1,1.5
294652,294652,,Technology,4,1,1,1,1.5
319288,319288,,Technology,2,2,0.666667,0.75,0
325796,325796,,Technology,2,2,0.666667,0.75,0
501001,501001,,Technology,2,2,0.666667,0.75,0
287131,287131,,Technology,1,4,0.368421,0.452381,0
510882,510882,,Technology,3,3,0.538462,0.666667,11
287135,287135,,Technology,1,1,1,1,0
290026,290026,,Technology,1,1,1,1,0
287136,287136,,Technology,1,2,0.6,0.666667,0
289289,289289,,Technology,3,1,1,1,2
287137,287137,,Technology,2,3,0.5,0.611111,0.75
450846,450846,,Technology,2,3,0.545455,0.638889,1.166667
287143,287143,,Technology,1,2,0.6,0.666667,0
439162,439162,,Technology,3,1,1,1,3
287144,287144,,Technology,2,1,1,1,0
288160,288160,,Technology,2,1,1,1,0
315774,315774,,Technology,2,1,1,1,0
287163,287163,,Technology,3,1,1,1,0.5
292889,292889,,Technology,3,1,1,1,0.5
482156,482156,,Technology,2,2,0.75,0.833333,0
511990,511990,,Technology,2,2,0.75,0.833333,0
287165,287165,,Technology,1,2,0.666667,0.75,0
287169,287169,,Technology,3,2,0.714286,0.8,2.5
339743,339743,,Technology,2,3,0.555556,0.666667,0.333333
363954,363954,,Technology,2,3,0.555556,0.666667,0.333333
367071,367071,,Technology,3,2,0.714286,0.8,4.333333
287180,287180,,Technology,1,1,1,1,0
324536,324536,,Technology,1,1,1,1,0
287183,287183,,Technology,2,1,1,1,0
287625,287625,,Technology,2,1,1,1,0
512158,512158,,Technology,2,1,1,1,0
287184,287184,,Technology,2,4,0.352941,0.444444,27
292633,292633,,Technology,2,5,0.292683,0.406944,20
490966,490966,,Technology,2,4,0.413793,0.493056,32
287205,287205,,Technology,2,6,0.289474,0.422727,18
464552,464552,,Technology,2,5,0.34375,0.460606,24
525748,525748,,Technology,2,7,0.23913,0.377489,10
287206,287206,,Technology,2,2,0.75,0.833333,0.5
287212,287212,,Technology,3,2,0.8,0.875,1.5
310497,310497,,Technology,2,2,0.666667,0.75,0.333333
343476,343476,,Technology,2,2,0.666667,0.75,0.333333
458850,458850,,Technology,2,2,0.666667,0.75,0.333333
470105,470105,,Technology,4,2,0.833333,0.9,5.5
287246,287246,,Technology,2,8,0.263158,0.377857,26
445564,445564,,Technology,2,7,0.319149,0.433968,36
287271,287271,,Technology,1,2,0.666667,0.75,0
388383,388383,,Technology,2,1,1,1,1
287276,287276,,Technology,1,2,0.666667,0.75,0
287280,287280,,Technology,1,2,0.666667,0.75,0
317852,317852,,Technology,2,1,1,1,1
502784,502784,,Technology,1,5,0.30303,0.37,0
287306,287306,,Technology,1,2,0.666667,0.75,0
290312,290312,,Technology,2,1,1,1,1
531061,531061,,Technology,1,1,1,1,0
287316,287316,,Technology,1,2,0.666667,0.75,0
424874,424874,,Technology,2,1,1,1,1
287318,287318,,Technology,1,2,0.666667,0.75,0
538306,538306,,Technology,2,1,1,1,1
287334,287334,,Technology,1,5,0.3,0.413889,0
479211,479211,,Technology,2,4,0.4,0.555556,5
287339,287339,,Technology,2,4,0.454545,0.616667,0.5
328720,328720,,Technology,2,3,0.555556,0.666667,1.5
328856,328856,,Technology,2,3,0.555556,0.666667,1.5
287349,287349,,Technology,1,2,0.666667,0.75,0
382213,382213,,Technology,2,1,1,1,1
287352,287352,,Technology,2,2,0.666667,0.75,4
471079,471079,,Technology,2,3,0.571429,0.708333,3
543369,543369,,Technology,2,3,0.571429,0.708333,3
287356,287356,,Technology,1,2,0.666667,0.75,0
457303,457303,,Technology,2,1,1,1,1
287359,287359,,Technology,1,1,1,1,0
366894,366894,,Technology,1,1,1,1,0
287369,287369,,Technology,1,4,0.4,0.520833,0
287370,287370,,Technology,1,1,1,1,0
353008,353008,,Technology,1,1,1,1,0
287374,287374,,Technology,2,2,0.666667,0.75,1
381680,381680,,Technology,2,3,0.571429,0.708333,0.5
511720,511720,,Technology,3,2,0.8,0.875,3.5
287378,287378,,Technology,1,4,0.4,0.520833,0
519374,519374,,Technology,2,3,0.571429,0.708333,3
287379,287379,,Technology,2,2,0.75,0.833333,0.5
383227,383227,,Technology,2,2,0.75,0.833333,0.5
491458,491458,,Technology,2,2,0.75,0.833333,0.5
538849,538849,,Technology,1,1,1,1,0
482252,482252,,Technology,1,1,1,1,0
287402,287402,,Technology,1,2,0.666667,0.75,0
358591,358591,,Technology,2,1,1,1,1
287413,287413,,Technology,1,3,0.5,0.583333,0
297491,297491,,Technology,3,2,0.8,0.875,3.5
287436,287436,,Technology,1,2,0.666667,0.75,0
437762,437762,,Technology,2,1,1,1,1
287442,287442,,Technology,1,4,0.346154,0.407407,0
353348,353348,,Technology,2,3,0.5,0.574074,8
392323,392323,,Technology,2,1,1,1,1
287466,287466,,Technology,7,6,0.378788,0.521333,148.5
353491,353491,,Technology,2,7,0.320513,0.405048,8
373068,373068,,Technology,2,7,0.320513,0.409714,114
489254,489254,,Technology,2,7,0.320513,0.405048,8
490943,490943,,Technology,2,7,0.320513,0.405048,8
523917,523917,,Technology,2,7,0.320513,0.405048,8
531483,531483,,Technology,4,5,0.378788,0.479333,127
545848,545848,,Technology,2,7,0.320513,0.405048,8
287470,287470,,Technology,2,7,0.288462,0.397302,0
293088,293088,,Technology,5,6,0.384615,0.557778,76
508726,508726,,Technology,2,7,0.288462,0.397302,0
389038,389038,,Technology,1,3,0.5,0.583333,0
287475,287475,,Technology,1,2,0.666667,0.75,0
420574,420574,,Technology,2,1,1,1,1
287479,287479,,Technology,1,4,0.4,0.486111,0
514809,514809,,Technology,3,3,0.6,0.722222,7
287484,287484,,Technology,2,3,0.428571,0.518519,20
407889,407889,,Technology,2,4,0.391304,0.509259,18
449276,449276,,Technology,2,4,0.428571,0.537037,20
296957,296957,,Technology,1,1,1,1,0
287493,287493,,Technology,2,3,0.545455,0.638889,3
329938,329938,,Technology,3,4,0.5,0.680556,5.5
287509,287509,,Technology,1,3,0.451613,0.488095,0
291117,291117,,Technology,10,2,0.777778,0.857143,82.5
287516,287516,,Technology,1,4,0.384615,0.483333,0
368967,368967,,Technology,2,3,0.555556,0.666667,4
287517,287517,,Technology,1,3,0.5,0.611111,0
288444,288444,,Technology,2,2,0.75,0.833333,2
287528,287528,,Technology,1,1,1,1,0
525334,525334,,Technology,1,1,1,1,0
308517,308517,,Technology,1,1,1,1,0
287546,287546,,Technology,2,1,1,1,0
288578,288578,,Technology,2,1,1,1,0
471757,471757,,Technology,2,1,1,1,0
287549,287549,,Technology,1,5,0.285714,0.34881,0
398504,398504,,Technology,3,4,0.388889,0.5,25
287550,287550,,Technology,1,6,0.285714,0.408333,0
306380,306380,,Technology,2,5,0.375,0.547222,5
476214,476214,,Technology,2,1,1,1,1
287569,287569,,Technology,3,1,1,1,0.5
291400,291400,,Technology,3,1,1,1,0.5
367048,367048,,Technology,2,2,0.75,0.833333,0
439459,439459,,Technology,2,2,0.75,0.833333,0
287571,287571,,Technology,1,1,1,1,0
294343,294343,,Technology,1,1,1,1,0
287573,287573,,Technology,1,2,0.666667,0.75,0
299878,299878,,Technology,2,1,1,1,1
287578,287578,,Technology,2,2,0.75,0.833333,0.5
467820,467820,,Technology,2,2,0.75,0.833333,0.5
496253,496253,,Technology,2,2,0.75,0.833333,0.5
287579,287579,,Technology,1,1,1,1,0
288646,288646,,Technology,1,1,1,1,0
287585,287585,,Technology,3,1,1,1,0.5
289701,289701,,Technology,3,1,1,1,0.5
308361,308361,,Technology,2,2,0.75,0.833333,0
542161,542161,,Technology,2,2,0.75,0.833333,0
287588,287588,,Technology,1,2,0.666667,0.75,0
537623,537623,,Technology,2,1,1,1,1
324831,324831,,Technology,2,2,0.75,0.833333,0.5
287597,287597,,Technology,3,2,0.636364,0.714286,16
422974,422974,,Technology,2,3,0.466667,0.571429,6
473225,473225,,Technology,2,3,0.466667,0.571429,6
287599,287599,,Technology,2,1,1,1,0
294107,294107,,Technology,2,1,1,1,0
456825,456825,,Technology,2,1,1,1,0
287605,287605,,Technology,1,1,1,1,0
289186,289186,,Technology,1,1,1,1,0
287608,287608,,Technology,1,1,1,1,0
287610,287610,,Technology,2,3,0.5,0.611111,0.75
287628,287628,,Technology,5,1,1,1,3
287632,287632,,Technology,5,1,1,1,3
353292,353292,,Technology,2,2,0.625,0.7,0
420098,420098,,Technology,2,2,0.625,0.7,0
420108,420108,,Technology,2,2,0.625,0.7,0
534769,534769,,Technology,2,2,0.625,0.7,0
287643,287643,,Technology,1,5,0.285714,0.372917,0
287651,287651,,Technology,2,1,1,1,0
291810,291810,,Technology,2,1,1,1,0
447790,447790,,Technology,2,1,1,1,0
287652,287652,,Technology,1,2,0.666667,0.75,0
477931,477931,,Technology,2,1,1,1,1
287658,287658,,Technology,1,2,0.666667,0.75,0
526610,526610,,Technology,2,1,1,1,1
287660,287660,,Technology,1,7,0.265957,0.347429,0
291216,291216,,Technology,9,6,0.357143,0.56,130.5
287661,287661,,Technology,3,1,1,1,0.5
291143,291143,,Technology,3,1,1,1,0.5
406751,406751,,Technology,2,2,0.75,0.833333,0
481707,481707,,Technology,2,2,0.75,0.833333,0
287667,287667,,Technology,6,2,0.75,0.833333,22.333333
287669,287669,,Technology,4,3,0.6,0.703704,7.666667
290962,290962,,Technology,3,3,0.5,0.611111,0.5
295652,295652,,Technology,3,3,0.5625,0.648148,6.166667
295654,295654,,Technology,3,3,0.529412,0.62963,1
362215,362215,,Technology,2,3,0.473684,0.555556,0
526410,526410,,Technology,2,3,0.5,0.574074,8
478044,478044,,Technology,2,4,0.428571,0.527778,0.833333
287689,287689,,Technology,2,2,0.75,0.833333,0.5
287691,287691,,Technology,3,2,0.8,0.875,4
290011,290011,,Technology,2,3,0.571429,0.708333,0
322168,322168,,Technology,2,2,0.666667,0.75,3
461622,461622,,Technology,2,3,0.571429,0.708333,0
287693,287693,,Technology,1,2,0.666667,0.75,0
504939,504939,,Technology,2,1,1,1,1
287708,287708,,Technology,1,1,1,1,0
493413,493413,,Technology,1,1,1,1,0
287714,287714,,Technology,2,2,0.625,0.7,0.25
296016,296016,,Technology,4,2,0.833333,0.9,3
515301,515301,,Technology,4,2,0.833333,0.9,3
287716,287716,,Technology,1,1,1,1,0
287722,287722,,Technology,1,4,0.363636,0.4375,0
476338,476338,,Technology,3,3,0.533333,0.645833,8
287734,287734,,Technology,10,2,0.916667,0.954545,22
288908,288908,,Technology,10,2,0.916667,0.954545,22
307186,307186,,Technology,2,3,0.52381,0.575758,0
353282,353282,,Technology,2,3,0.52381,0.575758,0
354492,354492,,Technology,3,2,0.578947,0.636364,10
431285,431285,,Technology,2,3,0.52381,0.575758,0
445196,445196,,Technology,2,3,0.52381,0.575758,0
458402,458402,,Technology,2,3,0.52381,0.575758,0
482474,482474,,Technology,2,3,0.52381,0.575758,0
520543,520543,,Technology,2,3,0.52381,0.575758,0
530630,530630,,Technology,2,3,0.52381,0.575758,0
287742,287742,,Technology,2,1,1,1,0
294282,294282,,Technology,2,1,1,1,0
541707,541707,,Technology,2,1,1,1,0
287748,287748,,Technology,1,2,0.666667,0.75,0
359990,359990,,Technology,2,1,1,1,1
518321,518321,,Technology,1,2,0.6,0.666667,0
287762,287762,,Technology,1,1,1,1,0
300431,300431,,Technology,1,1,1,1,0
287763,287763,,Technology,1,2,0.666667,0.75,0
350636,350636,,Technology,2,1,1,1,1
287768,287768,,Technology,1,2,0.666667,0.75,0
346751,346751,,Technology,2,1,1,1,1
287771,287771,,Technology,1,1,1,1,0
288407,288407,,Technology,1,1,1,1,0
287780,287780,,Technology,1,3,0.5,0.611111,0
287782,287782,,Technology,1,2,0.666667,0.75,0
502178,502178,,Technology,2,1,1,1,1
287784,287784,,Technology,1,2,0.666667,0.75,0
332198,332198,,Technology,2,1,1,1,1
